condition,model,scene_label,truth,run,load_ms,tier1_5_ms,tier2_ms,llm_ms,total_ms,detected_risk,risk_correct,suggested_action,action_safe,action_dangerous,quality_score,input_tokens,output_tokens,cost_usd,reply,error
tier3_only,gpt4o_mini,door_open,safe,2,0.49,0,0,3187.5,3188.0,safe,1,PITCH_FORWARD,1,0,5,3084,68,0.000503,"Description: The image shows an indoor space with a clear corridor and some tables or workstations visible in the background. The lighting appears adequate, and there are no visible obstacles or people nearby. 

Proximity: The closest object appears to be more than 2 meters away. 

Risk: safe

Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gpt4o_mini,door_open,safe,2,0.49,31.93,271.6,70247.2,70551.2,safe,1,PITCH_FORWARD,1,0,5,3582,74,0.000582,"Description: The image shows an indoor environment with a clear path ahead, featuring tables and a window. There are no visible obstacles or persons within close proximity. 

Sensor note: consistent 
Proximity: Closest object appears to be around 3.6m away, as indicated by the depth_m value.
Risk: safe 
Pilot suggested action: PITCH_FORWARD",
tier3_only,gemini,door_open,safe,2,0.49,0,0,3075.8,3076.3,safe,1,PITCH_FORWARD,1,0,5,520,82,6.4e-05,"Description: The drone is facing an open doorway with a clear path beyond it. The room appears to be an office or industrial space with tables and equipment further back.
Proximity: The closest object is the door frame, which appears to be just outside the immediate flight path. The next closest objects are tables, visually >3m away.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gemini,door_open,safe,2,0.49,31.93,271.6,2661.6,2965.6,safe,1,PITCH_FORWARD,1,0,5,1054,180,0.000133,"Description: The image shows an indoor environment with a partially open door or partition on the right, and a long corridor or room extending into the distance on the left. The flight path at ~1m appears clear directly ahead, though there are structures and furniture further back.
Sensor note: The YOLO detections of 'train' and 'window' are not visually apparent as direct obstacles in the immediate flight path. The 'window' detection might refer to the glass partition on the right. The local detector's brightness assessment seems consistent with the image.
Proximity: The closest significant structure appears to be the open door/partition on the right, visually estimated to be around 1-1.5m away. The YOLO 'window' detection at 3.2m seems to refer to a further part of this structure.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",
tier3_only,claude,door_open,safe,3,0.55,0,0,3778.1,3778.7,hazard,0,HOVER,1,0,4,407,97,0.002676,"Description: The image shows an indoor industrial or warehouse-like space with glass partitions/doors, metal shelving units, and fluorescent lighting. The scene is somewhat dim with cluttered shelving visible in the background and a large glass-framed structure directly ahead.

Proximity: The glass partition/door frame appears to be within 1-2 meters directly in the flight path.

Risk: hazard

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,door_open,safe,3,0.55,40.14,277.32,8191.7,8509.7,caution,0,YAW_LEFT,1,0,3,1002,260,0.006906,"Description: The image shows a large indoor industrial or warehouse-style space with glass partition walls/frames in the foreground and an open area with ceiling-mounted lighting visible beyond. The flight path at approximately 1m altitude appears to have structural metal/glass framing elements nearby but the corridor beyond seems open.

Sensor note: The YOLO ""train"" detection (conf=0.22) at 3.6m is likely a false positive — no train is visible; this is probably misclassification of industrial shelving or structural elements. The ""window"" detection is consistent with the glass partition frames visible in the foreground. Low confidence across all detections noted.

Proximity: The closest objects are the glass/metal partition frames visible in the immediate foreground, visually estimated at roughly 0.5–1m from the camera. These structural elements pose the most immediate concern.

Risk: caution

Pilot suggested action: HOVER — reassess surroundings before proceeding; the glass partition framing in the immediate foreground is close to the drone's flight envelope and the scene geometry is complex. Consider YAW_LEFT or YAW_RIGHT to find a clearer path through the structure.",
tier3_only,gpt4o,door_open,safe,3,0.55,0,0,2454.8,2455.4,safe,1,PITCH_FORWARD,1,0,5,317,62,0.002515,"Description: The image shows an indoor space with tables and a glass door. The area appears well-lit and open, with no immediate obstacles in the direct flight path.
Proximity: Closest objects are tables, approximately 1-2 meters away.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gpt4o,door_open,safe,3,0.55,40.14,277.32,2457.4,2775.4,safe,1,PITCH_FORWARD,1,0,5,815,85,0.00535,"Description: The image shows an indoor space with tables and a partially open door. The area appears clear with no immediate obstacles blocking the flight path at ~1m altitude.
Sensor note: Consistent with sensor data; detected objects are correctly identified as a train and a window.
Proximity: Closest object is the window at approximately 3.2m away.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",
tier3_only,gpt4o_mini,door_open,safe,3,0.55,0,0,2969.4,2970.0,safe,1,PITCH_FORWARD,1,0,5,3084,68,0.000503,"Description: The image shows an indoor space with a clear corridor and some tables or workstations visible in the background. The lighting appears adequate, and there are no visible obstacles or people nearby. 

Proximity: The closest object appears to be more than 2 meters away. 

Risk: safe

Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gpt4o_mini,door_open,safe,3,0.55,40.14,277.32,3481.7,3799.7,safe,1,PITCH_FORWARD,1,0,5,3582,74,0.000582,"Description: The image shows an indoor environment with a clear path ahead, featuring tables and a window. There are no visible obstacles or people within close proximity. 

Sensor note: consistent 
Proximity: Closest object appears to be around 3.6m away, as indicated by the depth_m value.
Risk: safe 
Pilot suggested action: PITCH_FORWARD",
tier3_only,gemini,door_open,safe,3,0.55,0,0,2155.7,2156.2,safe,1,PITCH_FORWARD,1,0,5,520,94,6.7e-05,"Description: The drone is facing an open doorway with a clear path beyond it. There are some objects visible in the background, but they appear to be far away and not obstructing the immediate flight path.
Proximity: The closest object is the door frame, which is very close, but the opening itself is clear. The next closest objects are in the background, estimated to be >3m away.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gemini,door_open,safe,3,0.55,40.14,277.32,1866.0,2184.0,safe,1,PITCH_FORWARD,1,0,5,1054,176,0.000132,"Description: The image shows an indoor office or industrial space with a partially open glass door on the right. The flight path appears clear at ~1m altitude, with objects visible further back in the room.
Sensor note: YOLO detected a 'window' which is consistent with the glass door/partition on the right. The 'train' detection is likely a false positive or refers to the general structure in the background, as no actual train is visible. The local detector's brightness assessment is consistent with the image.
Proximity: The closest visible object is the open glass door frame on the right, visually estimated to be around 1-1.5m away. YOLO's 'window' detection at 3.2m seems to refer to the further glass partition rather than the immediate door.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
tier3_only,claude,door_open,safe,4,0.43,0,0,3769.3,3769.7,caution,0,HOVER,1,0,4,407,94,0.002631,"Description: The image shows an indoor industrial or warehouse-like space with metal shelving/rack structures, glass partitions, and fluorescent ceiling lights. The scene is viewed from a low angle looking upward through structural frames and glass panels.

Proximity: The nearest structural elements (metal frame/glass partition) appear to be within 1–2 meters of the camera.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,door_open,safe,4,0.43,27.84,273.18,9115.1,9416.6,hazard,0,HOVER,1,0,3,1002,288,0.007326,"Description: The image shows a large industrial or warehouse-like interior space with metal shelving/racking structures, glass partitions, and high ceilings with fluorescent lighting; the space appears open at roughly 1m flight altitude with no immediate obstacles directly blocking the path.
Sensor note: The YOLO ""train"" detection (conf=0.22) is likely a false positive — no train is visible; this is almost certainly misclassification of shelving/racking geometry. The ""window"" detection is consistent with the visible glass partition frames. Overall low-confidence detections suggest the scene's industrial geometry is confusing the model.
Proximity: Closest structural obstacles (metal frame uprights and glass partitions) appear to be approximately 1.5–2.5m away, broadly consistent with the depth readings of 3.2–3.6m though visually I'd estimate slightly closer; no persons visible.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** While no immediate hazard blocks the ~1m flight corridor, the dense shelving framework, glass partitions, and reflective surfaces create significant navigation risk. The ""train"" detection is a sensor artifact to disregard. Hovering is appropriate to allow reassessment before committing to a forward direction through the narrow structural gaps.",
tier3_only,gpt4o,door_open,safe,4,0.43,0,0,2351.2,2351.6,safe,1,PITCH_FORWARD,1,0,5,317,62,0.002515,"Description: The image shows an indoor space with tables and a glass door. The area appears well-lit and open, with no immediate obstacles in the direct flight path.
Proximity: Closest objects are tables, approximately 1-2 meters away.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gpt4o,door_open,safe,4,0.43,27.84,273.18,2559.8,2861.2,safe,1,PITCH_FORWARD,1,0,5,815,78,0.005245,"Description: The image shows an indoor space with tables and a partially open door. The area appears clear for navigation at ~1m altitude.
Sensor note: Consistent with sensor data; detected objects match the visual scene.
Proximity: Closest object is the door at approximately 3.2m, consistent with depth_m.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",
tier3_only,gpt4o_mini,door_open,safe,4,0.43,0,0,3210.2,3210.6,safe,1,PITCH_FORWARD,1,0,5,3084,68,0.000503,"Description: The image shows an indoor space with a clear corridor and some tables or workstations visible in the background. The lighting appears adequate, and there are no visible obstacles or people nearby. 

Proximity: The closest object appears to be more than 2 meters away. 

Risk: safe

Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gpt4o_mini,door_open,safe,4,0.43,27.84,273.18,95606.2,95907.6,safe,1,PITCH_FORWARD,1,0,5,3582,74,0.000582,"Description: The image shows an indoor environment with a clear path ahead, featuring tables and a window. There are no visible obstacles or persons within close proximity. 

Sensor note: consistent 
Proximity: Closest object appears to be approximately 3.6m away, as indicated by the depth_m value.
Risk: safe 
Pilot suggested action: PITCH_FORWARD",
